,x,y,Batch,subtype
TCGA-A8-A0A7-01A-11D-A00Y-05,9.41989,1.9887159,Source,Her2
TCGA-A8-A094-01A-11D-A00Y-05,3.5999236,0.6056845,Source,Her2
TCGA-E2-A152-01A-11D-A12E-05,5.9585648,-0.62161124,Source,Her2
TCGA-A8-A08L-01A-11D-A00Y-05,6.652838,3.157239,Source,Her2
TCGA-A8-A08J-01A-11D-A00Y-05,3.5542202,1.6481514,Source,Her2
TCGA-BH-A0B7-01A-12D-A112-05,9.61274,1.6394548,Source,Her2
TCGA-C8-A12P-01A-11D-A112-05,8.13779,2.9111311,Source,Her2
TCGA-B6-A0RH-01A-21D-A112-05,5.8968134,-0.8212256,Source,Her2
TCGA-A2-A04W-01A-31D-A112-05,6.069402,-0.9121028,Source,Her2
TCGA-A8-A07I-01A-11D-A00Y-05,4.298613,4.1457067,Source,Her2
TCGA-C8-A135-01A-11D-A112-05,9.289043,1.7132472,Source,Her2
TCGA-C8-A12T-01A-11D-A112-05,5.5783567,2.1056154,Source,Her2
TCGA-C8-A12Q-01A-11D-A112-05,4.953284,-0.8750539,Source,Her2
TCGA-AN-A04C-01A-21D-A032-05,3.839466,1.7332579,Source,Her2
TCGA-AN-A0FV-01A-11D-A00Y-05,5.1547704,-0.9918688,Source,Her2
TCGA-A2-A0D1-01A-11D-A032-05,6.9669447,3.3146913,Source,Her2
TCGA-BH-A18P-01A-11D-A12E-05,4.604383,3.3581252,Source,Her2
TCGA-A8-A09G-01A-21D-A00Y-05,9.330707,1.6780169,Source,Her2
TCGA-C8-A137-01A-11D-A112-05,5.381394,3.418056,Source,Her2
TCGA-A2-A0EQ-01A-11D-A032-05,6.4165587,2.964543,Source,Her2
TCGA-A8-A09X-01A-11D-A00Y-05,7.073766,3.5402493,Source,Her2
TCGA-E2-A14V-01A-11D-A12E-05,3.580563,1.6286815,Source,Her2
TCGA-AO-A12D-01A-11D-A112-05,9.429286,1.6612655,Source,Her2
TCGA-D8-A13Z-01A-11D-A112-05,8.071916,2.8589137,Source,Her2
GSM1712367,7.548118,1.1495126,GSE69914,LumA
GSM1712370,7.6136236,0.5438822,GSE69914,LumA
GSM1712371,5.1675005,3.8030705,GSE69914,LumA
GSM1712373,7.874765,1.3026031,GSE69914,LumA
GSM1712374,7.0363817,4.063342,GSE69914,LumB
GSM1712375,7.317787,4.1105156,GSE69914,Her2
GSM1712376,4.819647,2.840392,GSE69914,LumB
GSM1712377,4.308116,2.6529627,GSE69914,LumA
GSM1712379,4.873576,0.7808698,GSE69914,LumA
GSM1712380,5.7107234,0.082089715,GSE69914,LumA
GSM1712381,8.225507,1.4751127,GSE69914,Normal-like
GSM1712382,5.107455,4.7739015,GSE69914,LumA
GSM1712384,7.3004375,0.66108423,GSE69914,LumA
GSM1712386,6.6044855,0.7879717,GSE69914,LumA
GSM1712387,8.982202,1.4946535,GSE69914,Her2
GSM1712388,7.1367407,1.257594,GSE69914,LumA
GSM1712389,4.9379272,2.2805595,GSE69914,LumB
GSM1712391,8.955131,2.9117055,GSE69914,Her2
GSM1712393,7.3869705,1.9709831,GSE69914,LumA
GSM1712394,9.209879,2.880421,GSE69914,Her2
GSM1712395,5.7715864,3.0920627,GSE69914,LumB
GSM1712396,9.16341,0.91887134,GSE69914,Normal-like
GSM1712397,6.5077815,1.6927623,GSE69914,LumB
GSM1712399,8.668997,2.384067,GSE69914,LumB
GSM1712400,5.261951,1.1406953,GSE69914,LumA
GSM1712401,6.50801,0.52103484,GSE69914,LumA
GSM1712402,8.3976965,3.4227083,GSE69914,Basal
GSM1712403,9.382204,1.3747182,GSE69914,Her2
GSM1712404,8.685723,2.5887065,GSE69914,Her2
GSM1712406,4.6178856,1.735698,GSE69914,LumA
GSM1712407,4.4079423,1.9391447,GSE69914,LumA
GSM1712408,11.150516,2.6132743,GSE69914,Basal
GSM1712409,7.3949637,1.6689456,GSE69914,LumA
GSM1712410,7.4022927,0.57990193,GSE69914,LumB
GSM1712413,5.7183385,0.08814003,GSE69914,LumA
GSM1712414,8.290589,0.9918796,GSE69914,LumA
GSM1712415,9.218777,2.773206,GSE69914,Her2
GSM1712416,5.3151073,4.363459,GSE69914,LumA
GSM1712417,6.580741,4.327927,GSE69914,LumA
GSM1712418,8.185019,0.71497065,GSE69914,LumA
GSM1712421,6.425708,4.3388557,GSE69914,LumA
GSM1712422,8.532115,1.3533812,GSE69914,LumA
GSM1712424,6.50143,0.18282622,GSE69914,LumA
GSM1712425,6.4354486,2.8335972,GSE69914,LumA
GSM1712426,7.427889,0.6487306,GSE69914,LumA
GSM1712428,7.1978517,0.5296122,GSE69914,LumA
GSM1712429,8.680727,0.37838316,GSE69914,Normal-like
GSM1712430,8.657918,0.36396247,GSE69914,Normal-like
GSM1712431,7.1496644,0.80059874,GSE69914,LumA
GSM1712432,7.642787,1.5162377,GSE69914,LumA
GSM1712433,7.1019635,1.0880252,GSE69914,LumA
GSM1712434,7.9476547,1.6432258,GSE69914,LumA
GSM1712437,10.624396,2.1535244,GSE69914,Basal
GSM1712438,7.1846647,1.0991033,GSE69914,LumA
GSM1712441,10.398139,2.8804471,GSE69914,Basal
GSM1712443,6.556012,2.8615813,GSE69914,LumA
GSM1712444,6.670587,2.8649302,GSE69914,LumB
GSM1712445,7.2602997,3.6166978,GSE69914,LumB
GSM1712446,4.6981764,3.709244,GSE69914,LumA
GSM1712447,8.457008,0.09741196,GSE69914,Normal-like
GSM1712448,7.724483,1.1645643,GSE69914,LumA
GSM1712451,5.6012983,2.3899887,GSE69914,LumA
GSM1712452,10.502308,1.8105986,GSE69914,Basal
GSM1712453,9.098033,1.2397904,GSE69914,Normal-like
GSM1712454,7.6187005,1.5324557,GSE69914,LumA
GSM1712455,9.041873,2.6177535,GSE69914,Normal-like
GSM1712456,8.364176,-0.07955067,GSE69914,Normal-like
GSM1712458,11.007214,2.8469481,GSE69914,Basal
GSM1712459,9.205889,2.8019488,GSE69914,Her2
GSM1712460,9.260647,2.7409556,GSE69914,Her2
GSM1712461,4.8756027,4.552615,GSE69914,LumB
GSM1712462,7.8256307,3.1628084,GSE69914,Her2
GSM1712463,7.4967575,3.4419222,GSE69914,LumA
GSM1712465,7.789874,0.89387363,GSE69914,LumA
GSM1712467,4.4707503,2.1927543,GSE69914,LumA
GSM1712468,8.312105,0.2572557,GSE69914,LumA
GSM1712469,6.5609117,3.4827824,GSE69914,LumB
GSM1712470,8.140084,1.5278434,GSE69914,LumA
GSM1712471,7.1842747,0.68160844,GSE69914,LumA
GSM1712474,9.14471,1.1638507,GSE69914,Normal-like
GSM1712477,8.452802,0.4432289,GSE69914,LumA
GSM1712478,6.621728,0.23997921,GSE69914,LumB
GSM1712479,8.116323,1.1298801,GSE69914,LumA
GSM1712480,4.1995797,3.903558,GSE69914,LumA
GSM1712481,8.575541,1.1611447,GSE69914,Normal-like
GSM1712482,7.2483273,4.212551,GSE69914,LumB
GSM1712483,7.697738,1.4824024,GSE69914,LumA
GSM1712484,8.902213,0.84933925,GSE69914,Normal-like
GSM1712485,3.696751,1.0964284,GSE69914,LumB
GSM1712486,7.56177,0.92814785,GSE69914,LumA
GSM1712488,4.2789893,3.7037978,GSE69914,LumA
GSM1712491,7.360058,-0.37558267,GSE69914,LumA
GSM1712492,7.4013004,1.3485925,GSE69914,LumA
GSM1712493,7.260539,1.776251,GSE69914,LumA
GSM1712494,7.849545,1.3019291,GSE69914,LumA
GSM1712495,4.019421,0.78166175,GSE69914,LumA
GSM1712496,6.701625,0.8055901,GSE69914,LumA
GSM1712497,8.079024,1.3041561,GSE69914,LumA
GSM1712498,8.614628,0.17133008,GSE69914,Normal-like
GSM1712499,7.1064534,1.1547058,GSE69914,LumA
GSM1712501,8.434719,0.66648936,GSE69914,LumA
GSM1712502,4.876928,5.0917706,GSE69914,LumB
GSM1712505,7.754091,1.7359487,GSE69914,LumA
GSM1712506,7.034697,4.2826552,GSE69914,LumA
GSM1712507,7.747292,1.2342869,GSE69914,LumA
GSM1712508,7.1562734,4.22365,GSE69914,LumA
GSM1712509,4.97261,4.7689905,GSE69914,LumA
GSM1712512,4.730028,2.0372853,GSE69914,LumA
GSM1712513,7.827689,0.69027215,GSE69914,LumA
GSM1712514,6.621288,2.4825153,GSE69914,LumB
GSM1712515,8.8871155,0.60554075,GSE69914,Normal-like
GSM1712516,8.821972,0.9260994,GSE69914,LumA
GSM1712517,7.2480245,3.0935507,GSE69914,LumA
GSM1712518,9.615475,1.5209388,GSE69914,Basal
GSM1712519,8.14241,2.9112368,GSE69914,Her2
GSM1712521,6.050161,2.4536142,GSE69914,LumB
GSM1712522,8.738178,0.6310222,GSE69914,LumA
GSM1712524,8.979764,0.76370674,GSE69914,Normal-like
GSM1712525,8.635837,1.9744315,GSE69914,Basal
GSM1712526,6.87676,0.47419006,GSE69914,LumA
GSM1712527,6.395776,4.2158318,GSE69914,LumA
GSM1712529,7.4234233,1.2606764,GSE69914,LumA
GSM1712530,8.412945,0.009187746,GSE69914,Normal-like
GSM1712531,10.429004,3.2851977,GSE69914,Basal
GSM1712532,7.4272385,2.1423738,GSE69914,LumA
GSM1712533,5.422069,2.0549524,GSE69914,LumA
GSM1712534,6.734104,3.0364692,GSE69914,LumA
GSM1712536,8.677894,0.43259487,GSE69914,Normal-like
GSM1712537,3.9432068,3.7593162,GSE69914,LumA
GSM1712539,5.7720513,3.6363826,GSE69914,LumB
GSM1712540,7.8768897,2.3346124,GSE69914,LumA
GSM1712542,7.113363,1.120533,GSE69914,LumA
GSM1712543,7.284778,2.4617043,GSE69914,LumB
GSM1712544,8.590262,0.79134816,GSE69914,LumA
GSM1712545,7.448377,2.0249052,GSE69914,LumA
GSM1712546,6.45707,0.0012343193,GSE69914,LumA
GSM1712547,8.943012,1.0470598,GSE69914,Normal-like
GSM1712550,8.120902,1.7684145,GSE69914,LumA
GSM1712552,6.9092226,0.8520981,GSE69914,LumA
GSM1712553,9.1560335,1.2035465,GSE69914,Basal
GSM1712554,4.9793563,1.726247,GSE69914,LumA
GSM1712555,8.064295,1.1074924,GSE69914,LumA
GSM1712556,9.081949,1.1343595,GSE69914,Normal-like
GSM1712557,4.8642526,0.7512185,GSE69914,LumA
GSM1712559,8.719731,2.0044816,GSE69914,Normal-like
GSM1712561,8.352947,0.9572309,GSE69914,LumA
GSM1712562,8.519193,1.2061776,GSE69914,Normal-like
GSM1712563,6.665306,1.4996635,GSE69914,LumB
GSM1712564,5.9826145,2.4605465,GSE69914,LumB
GSM1712567,11.128834,1.3270311,GSE69914,Basal
GSM1712568,8.545453,0.9889246,GSE69914,LumA
GSM1712569,6.6811657,2.3297606,GSE69914,LumA
GSM1712570,6.737697,1.0815765,GSE69914,LumA
GSM1712571,9.191302,2.3874512,GSE69914,Normal-like
GSM1712573,5.845343,1.216693,GSE69914,LumA
GSM1712575,4.992691,5.0457935,GSE69914,LumB
GSM1712576,9.111634,3.0356352,GSE69914,Basal
GSM1712577,8.21669,2.102441,GSE69914,Her2
GSM1712579,5.4617376,0.27880818,GSE69914,LumA
GSM1712580,6.6420097,2.9111185,GSE69914,LumA
GSM1712582,3.8291857,0.9280293,GSE69914,LumA
GSM1712584,7.090973,4.2728486,GSE69914,LumA
GSM1712585,4.5516295,3.6914628,GSE69914,LumA
GSM1712586,4.495382,3.6393607,GSE69914,LumA
GSM1712587,8.257807,2.190376,GSE69914,LumA
GSM1712588,8.14991,1.7723261,GSE69914,LumA
GSM1712589,7.096511,2.1042078,GSE69914,LumA
GSM1712590,9.059403,2.0085738,GSE69914,Normal-like
GSM1712591,8.253311,0.5360975,GSE69914,LumA
GSM1712592,6.870274,1.9096829,GSE69914,LumB
GSM1712593,3.9131613,1.161522,GSE69914,LumB
GSM1712594,8.016444,1.4519306,GSE69914,LumA
GSM1712596,5.3848495,4.904757,GSE69914,LumB
GSM1712599,8.961746,3.040248,GSE69914,Her2
GSM1712600,8.062735,1.2266209,GSE69914,LumA
GSM1712601,8.823313,2.2225707,GSE69914,LumA
GSM1712602,6.804322,2.7717893,GSE69914,LumA
GSM1712603,6.0601387,2.6055846,GSE69914,LumA
GSM1712604,7.0828867,0.54454803,GSE69914,LumA
GSM1712605,7.75002,1.164728,GSE69914,LumA
GSM1712607,10.5082855,1.7221094,GSE69914,Basal
GSM1712608,10.663247,1.4856741,GSE69914,Basal
GSM1712610,8.964723,2.6894064,GSE69914,Basal
GSM1712611,7.67786,1.6203955,GSE69914,LumA
GSM1712612,6.3229775,0.67747897,GSE69914,LumA
GSM1712613,8.509921,0.7229008,GSE69914,LumA
GSM1712614,6.286314,0.29524976,GSE69914,LumA
GSM1712617,8.085491,1.3055423,GSE69914,LumA
GSM1712618,8.458012,0.8453045,GSE69914,LumA
GSM1712619,8.732987,1.7784837,GSE69914,Normal-like
GSM1712621,7.857906,1.5925504,GSE69914,LumA
GSM1712622,8.6871805,0.8151006,GSE69914,LumA
GSM1712623,7.401599,4.1791778,GSE69914,Normal-like
GSM1712624,8.125699,1.6045051,GSE69914,Her2
GSM1712626,9.019373,0.98951435,GSE69914,Normal-like
GSM1712627,7.3560963,2.8820345,GSE69914,LumA
GSM1712628,7.678532,0.9283998,GSE69914,LumA
GSM1712629,10.126045,3.4505708,GSE69914,Basal
GSM1712630,11.214664,2.0391378,GSE69914,Basal
GSM1712631,6.724318,1.2330714,GSE69914,LumA
GSM1712634,7.4585323,0.8135057,GSE69914,LumA
GSM1712635,5.290812,2.860882,GSE69914,LumA
GSM1712637,7.0494204,-0.078846194,GSE69914,LumA
GSM1712638,8.915143,2.1635447,GSE69914,Normal-like
GSM1712639,8.847738,3.0616999,GSE69914,Her2
GSM1712640,4.552148,2.253253,GSE69914,LumA
GSM1712641,9.022675,0.7854239,GSE69914,Normal-like
GSM1712643,7.459556,4.2240434,GSE69914,Basal
GSM1712645,8.928517,0.9122142,GSE69914,Normal-like
GSM1712646,7.5871563,0.33537206,GSE69914,LumA
GSM1712647,8.346682,1.4420574,GSE69914,LumA
GSM1712651,10.350745,3.1423962,GSE69914,Basal
GSM1712652,9.1359005,0.9305586,GSE69914,Normal-like
GSM1712653,9.159149,1.1778513,GSE69914,Normal-like
GSM1712654,7.9962683,1.1753019,GSE69914,LumA
GSM1712655,6.0141034,4.231133,GSE69914,LumA
GSM1712656,7.8523293,1.8813347,GSE69914,LumA
GSM1712657,8.565314,0.22713152,GSE69914,Normal-like
GSM1712658,5.7350545,3.6125839,GSE69914,LumA
GSM1712659,8.057078,1.3207812,GSE69914,Normal-like
GSM1712662,7.84657,1.4764603,GSE69914,LumA
GSM1712663,5.1703486,1.2765958,GSE69914,LumA
GSM1712665,5.1811314,3.7911103,GSE69914,LumA
GSM1712666,4.687972,1.1303406,GSE69914,LumA
GSM1712667,7.2620697,0.75063556,GSE69914,LumA
GSM1712668,5.6577024,1.2255412,GSE69914,LumA
GSM1712669,8.957246,0.75773025,GSE69914,Normal-like
GSM1712670,8.4479685,0.8404902,GSE69914,Normal-like
GSM1712671,7.3902044,1.9227871,GSE69914,LumA
GSM1712673,5.89665,0.7499115,GSE69914,LumA
GSM1712674,8.705214,1.1515371,GSE69914,Normal-like
GSM1712675,6.6759305,1.4403195,GSE69914,LumB
GSM1712676,7.7895036,1.9331963,GSE69914,LumA
GSM1712677,8.105356,0.8893224,GSE69914,LumA
GSM1712679,6.94835,3.4348729,GSE69914,Her2
GSM1712680,6.58207,0.1942398,GSE69914,LumA
GSM1712681,7.968724,3.6289194,GSE69914,Her2
GSM1712684,4.4370494,2.7860546,GSE69914,LumA
GSM1712685,8.621423,1.9839907,GSE69914,Basal
GSM1712686,8.582259,1.9987808,GSE69914,Basal
GSM1712688,5.041545,3.7581758,GSE69914,LumA
GSM1712689,7.737696,1.7244413,GSE69914,LumA
GSM1712690,10.945897,2.8660998,GSE69914,Basal
GSM1712691,6.851148,0.38663274,GSE69914,LumA
GSM1712692,9.153416,2.1380522,GSE69914,Basal
GSM1712694,7.5155463,0.91327024,GSE69914,LumA
GSM1712695,7.1066546,4.068918,GSE69914,Normal-like
GSM1712696,8.379907,2.4057229,GSE69914,Her2
GSM1712697,10.788927,3.0488548,GSE69914,Basal
GSM1712698,7.073025,0.5003454,GSE69914,LumB
GSM1712699,10.607935,2.2284896,GSE69914,Basal
GSM1712702,9.147,1.0195643,GSE69914,Basal
GSM1712703,8.465697,0.7992917,GSE69914,LumA
GSM1712704,7.238693,4.0517964,GSE69914,Her2
GSM1712705,6.368106,3.106867,GSE69914,LumB
GSM1712707,7.92416,1.4280713,GSE69914,LumA
GSM1712709,8.934457,0.7702139,GSE69914,Normal-like
GSM1712710,6.62702,3.7622657,GSE69914,LumA
GSM1712711,8.040881,1.6356769,GSE69914,LumA
GSM1712712,6.2826924,3.2248273,GSE69914,LumA
GSM1712714,7.9276757,1.9680731,GSE69914,LumA
GSM1712715,7.1865973,4.269561,GSE69914,Her2
GSM1712716,7.255875,4.199812,GSE69914,Her2
GSM1712717,4.545481,2.2667906,GSE69914,LumB
GSM1712718,6.3647637,0.7668708,GSE69914,LumA
GSM1712719,6.952952,4.184289,GSE69914,LumB
GSM1712720,8.508836,2.3765693,GSE69914,Her2
GSM1712722,7.258787,1.0769879,GSE69914,LumA
GSM1712725,7.3335547,1.3002622,GSE69914,LumA
GSM1712726,7.650712,2.5106134,GSE69914,LumB
GSM1712728,7.6140237,1.8750159,GSE69914,LumA
GSM1712729,8.005122,1.5425608,GSE69914,LumA
GSM1712730,6.2797737,3.396168,GSE69914,LumB
GSM1712731,3.906936,0.9529031,GSE69914,LumA
GSM1712732,8.632816,0.16971368,GSE69914,Normal-like
GSM1712734,6.4302545,4.1785808,GSE69914,LumB
GSM1712735,8.681572,3.0294502,GSE69914,Her2
GSM1712736,6.043721,2.8091195,GSE69914,LumA
GSM1712738,6.2741704,1.0161136,GSE69914,LumA
GSM1712740,4.7135286,4.0113163,GSE69914,LumA
GSM1712741,7.3101935,1.8347068,GSE69914,LumB
GSM1712742,5.9363647,1.6131067,GSE69914,LumA
GSM1712744,7.064506,3.5197484,GSE69914,LumB
GSM1712746,10.968334,2.4366424,GSE69914,Normal-like
GSM1712747,7.930445,1.2081964,GSE69914,LumA
GSM1712748,8.925124,0.83533466,GSE69914,Normal-like
GSM1712749,8.939157,0.8043172,GSE69914,Normal-like
GSM1712750,5.7563705,3.9942944,GSE69914,LumA
GSM1712751,6.342155,3.5876484,GSE69914,LumB
GSM1712753,8.912144,0.65671605,GSE69914,Normal-like
GSM1712754,8.353177,1.2891985,GSE69914,Normal-like
GSM1712756,8.288153,1.8172938,GSE69914,Her2
GSM1712758,6.339814,0.34607604,GSE69914,LumA
GSM1712760,9.244896,2.6676447,GSE69914,Her2
GSM1712766,7.0952997,3.8927119,GSE69914,Her2
GSM1712767,4.7151566,4.4603095,GSE69914,LumB
GSM1712768,8.896742,2.282441,GSE69914,Her2
GSM1712769,7.3121243,0.9029666,GSE69914,LumA
GSM1712770,7.561598,0.8396698,GSE69914,LumA
GSM1712771,7.129976,0.82866484,GSE69914,LumA
GSM1712773,5.579524,3.0773675,GSE69914,LumA
GSM1712774,4.757561,4.980171,GSE69914,LumB
GSM1712775,5.5596404,2.4924123,GSE69914,LumA
GSM1712778,8.200912,1.5532601,GSE69914,Normal-like
GSM1712779,8.809799,1.5456939,GSE69914,Normal-like
GSM1858429,8.046541,3.0433831,GSE72245,Her2
GSM1858430,8.946825,2.695942,GSE72245,Her2
GSM1858431,5.947262,1.6408908,GSE72245,LumA
GSM1858432,4.0166774,3.921527,GSE72245,LumB
GSM1858433,10.881382,2.4461489,GSE72245,Basal
GSM1858434,9.670209,2.4745827,GSE72245,Basal
GSM1858435,7.4813676,1.6023562,GSE72245,LumA
GSM1858436,7.235507,2.3216727,GSE72245,LumA
GSM1858437,6.658689,3.3545072,GSE72245,Her2
GSM1858438,11.061565,1.5440053,GSE72245,Basal
GSM1858439,5.490749,0.4652719,GSE72245,LumA
GSM1858440,6.7335863,2.673776,GSE72245,LumA
GSM1858441,6.9782367,4.0054035,GSE72245,Normal-like
GSM1858442,5.670892,0.1718619,GSE72245,LumA
GSM1858443,6.761472,3.561174,GSE72245,LumB
GSM1858444,4.437988,0.8275327,GSE72245,LumA
GSM1858445,10.521254,2.1367793,GSE72245,Basal
GSM1858446,5.7405562,0.76473725,GSE72245,LumA
GSM1858447,4.661586,0.89319545,GSE72245,LumA
GSM1858448,5.275456,5.3481092,GSE72245,LumB
GSM1858449,6.8253417,0.9472334,GSE72245,LumA
GSM1858450,4.090407,4.021164,GSE72245,LumB
GSM1858451,10.166088,2.2831972,GSE72245,Basal
GSM1858452,5.7612376,3.3979754,GSE72245,LumA
GSM1858453,6.744984,1.1079955,GSE72245,LumA
GSM1858454,8.315669,2.5255163,GSE72245,Her2
GSM1858455,10.947999,1.5177299,GSE72245,Basal
GSM1858456,5.988123,0.53994995,GSE72245,LumA
GSM1858457,6.635673,2.2108753,GSE72245,LumA
GSM1858458,4.533039,2.4281728,GSE72245,LumA
GSM1858459,3.750106,1.4511837,GSE72245,LumB
GSM1858460,5.7941675,0.96198696,GSE72245,LumA
GSM1858461,10.808455,2.8366072,GSE72245,Basal
GSM1858462,10.015895,1.8786505,GSE72245,Basal
GSM1858463,4.545558,4.474498,GSE72245,LumB
GSM1858464,10.815147,1.716775,GSE72245,Basal
GSM1858465,10.563912,2.4000542,GSE72245,Basal
GSM1858466,6.445894,3.9395607,GSE72245,Her2
GSM1858467,4.9673686,-0.0021807635,GSE72245,LumA
GSM1858468,9.305063,2.850199,GSE72245,Basal
GSM1858469,7.4715233,3.101421,GSE72245,Her2
GSM1858470,8.035108,-0.13137615,GSE72245,Normal-like
GSM1858471,5.991012,-0.38372663,GSE72245,LumA
GSM1858472,9.974923,2.3294816,GSE72245,Basal
GSM1858473,5.402617,4.9520884,GSE72245,LumB
GSM1858474,4.802021,3.8752913,GSE72245,LumA
GSM1858475,5.264604,5.193798,GSE72245,LumA
GSM1858476,11.441193,1.6745647,GSE72245,Basal
GSM1858477,6.8478374,2.0454211,GSE72245,LumB
GSM1858478,7.0545177,3.7635372,GSE72245,Her2
GSM1858479,5.3998666,2.8027792,GSE72245,LumA
GSM1858480,5.116875,0.39456066,GSE72245,LumA
GSM1858481,9.567169,2.433266,GSE72245,Basal
GSM1858482,11.121317,2.0341306,GSE72245,Basal
GSM1858483,6.088843,-0.4049004,GSE72245,LumA
GSM1858484,6.4095173,0.7112872,GSE72245,LumA
GSM1858485,5.5745864,2.294922,GSE72245,LumA
GSM1858486,4.168865,0.35822162,GSE72245,LumA
GSM1858487,7.50646,-0.30727282,GSE72245,Normal-like
GSM1858488,6.3728647,2.141982,GSE72245,LumA
GSM1858489,6.5336275,2.2089465,GSE72245,LumA
GSM1858490,7.1029234,-0.30388948,GSE72245,LumA
GSM1858491,6.540061,1.7318599,GSE72245,LumA
GSM1858492,9.2928705,2.8068736,GSE72245,Basal
GSM1858493,6.784546,3.4802248,GSE72245,LumB
GSM1858494,5.282662,4.060721,GSE72245,LumA
GSM1858495,4.0343504,3.7015545,GSE72245,LumA
GSM1858496,7.6042643,1.0362939,GSE72245,LumA
GSM1858497,6.2627845,3.106401,GSE72245,LumA
GSM1858498,7.4415283,3.8075743,GSE72245,Basal
GSM1858499,7.2768927,4.157396,GSE72245,Her2
GSM1858500,4.5491056,3.340728,GSE72245,LumB
GSM1858501,6.8095703,1.7931615,GSE72245,LumA
GSM1858502,9.099293,2.9382627,GSE72245,Her2
GSM1858503,8.741258,2.56147,GSE72245,Normal-like
GSM1858504,9.3755455,2.6292832,GSE72245,Basal
GSM1858505,8.142552,2.0747447,GSE72245,Her2
GSM1858506,7.1007743,4.2417855,GSE72245,Her2
GSM1858507,6.3150077,2.7206974,GSE72245,LumA
GSM1858508,8.772784,2.8852055,GSE72245,Her2
GSM1858509,4.5688133,3.6262789,GSE72245,LumB
GSM1858510,11.015052,2.6418629,GSE72245,Basal
GSM1858511,5.783633,2.790709,GSE72245,LumB
GSM1858512,6.5722136,0.8767836,GSE72245,LumA
GSM1858513,10.303175,2.9223907,GSE72245,Basal
GSM1858514,6.5369406,0.93358105,GSE72245,LumA
GSM1858515,7.901637,2.9587748,GSE72245,Her2
GSM1858516,4.5011015,1.8111706,GSE72245,LumA
GSM1858517,4.3290725,1.1695625,GSE72245,LumB
GSM1858518,9.822674,2.3704357,GSE72245,Basal
GSM1858519,6.500491,1.5472476,GSE72245,LumA
GSM1858520,5.284761,3.822984,GSE72245,LumA
GSM1858521,5.55474,2.494227,GSE72245,LumA
GSM1858522,5.489122,2.405192,GSE72245,LumA
GSM1858523,10.157712,2.2807362,GSE72245,Basal
GSM1858524,5.1594777,3.6498544,GSE72245,LumA
GSM1858525,4.564676,0.78440386,GSE72245,LumA
GSM1858526,7.0016003,2.5514562,GSE72245,LumB
GSM1858527,5.769906,1.5783944,GSE72245,LumA
GSM1858528,4.142656,3.690124,GSE72245,LumA
GSM1858529,7.130468,3.2534442,GSE72245,Her2
GSM1858530,5.0907907,4.008509,GSE72245,LumA
GSM1858531,6.2983623,2.1077826,GSE72245,LumA
GSM1858532,7.9722767,2.2938669,GSE72245,Basal
GSM1858533,6.9434934,3.8201911,GSE72245,Her2
GSM1858534,7.770855,2.8218422,GSE72245,LumB
GSM1858535,7.568583,4.2341313,GSE72245,Basal
GSM1858536,9.350036,2.5914714,GSE72245,Basal
GSM1858537,7.0674458,3.223168,GSE72245,Her2
GSM1858538,5.330664,3.5067587,GSE72245,LumB
GSM1858539,5.0218945,3.707277,GSE72245,LumA
GSM1858540,7.632628,2.588497,GSE72245,Her2
GSM1858541,4.2241015,3.9974713,GSE72245,Her2
GSM1858542,6.178426,1.4321961,GSE72245,LumA
GSM1858543,10.610538,2.66232,GSE72245,Basal
GSM1858544,5.7357116,1.5833681,GSE72245,LumA
GSM1858545,5.442096,1.1499188,GSE72245,LumA
GSM1858546,5.3987308,3.9774668,GSE72245,LumA
GSM1941862,10.442052,1.8691297,GSE75067,Basal
GSM1941863,4.7549286,1.5018377,GSE75067,LumA
GSM1941864,10.761184,1.7808563,GSE75067,Basal
GSM1941865,8.628035,2.6435344,GSE75067,Normal-like
GSM1941866,7.0338697,4.220733,GSE75067,LumA
GSM1941867,6.3693533,0.37442496,GSE75067,LumA
GSM1941868,5.2724075,0.41196606,GSE75067,LumA
GSM1941869,5.2950497,0.6344399,GSE75067,LumA
GSM1941870,4.479347,1.8914373,GSE75067,LumA
GSM1941871,8.295515,1.349997,GSE75067,LumA
GSM1941872,11.082186,2.580048,GSE75067,Basal
GSM1941873,10.347627,1.4335008,GSE75067,Normal-like
GSM1941874,8.406678,0.7741925,GSE75067,LumA
GSM1941875,10.692321,1.1286412,GSE75067,Basal
GSM1941876,10.460862,1.8659788,GSE75067,Basal
GSM1941877,8.125666,2.9559028,GSE75067,Her2
GSM1941878,10.049784,2.2747335,GSE75067,Basal
GSM1941879,6.595402,0.32174927,GSE75067,LumA
GSM1941880,10.840428,1.737869,GSE75067,Basal
GSM1941881,11.175213,1.4880528,GSE75067,Basal
GSM1941882,7.5678535,4.1315937,GSE75067,Basal
GSM1941883,10.9834175,2.7195225,GSE75067,Basal
GSM1941884,7.0013666,0.8354345,GSE75067,LumA
GSM1941885,8.286172,1.8210969,GSE75067,Her2
GSM1941886,4.9061556,1.7527136,GSE75067,LumA
GSM1941887,10.145674,2.707802,GSE75067,Basal
GSM1941888,10.414483,3.171793,GSE75067,Basal
GSM1941889,7.6128407,1.8785467,GSE75067,LumA
GSM1941890,4.611624,3.9107096,GSE75067,LumA
GSM1941891,6.7218966,0.88621074,GSE75067,LumA
GSM1941892,6.378644,0.93234164,GSE75067,LumA
GSM1941893,9.080251,1.7050531,GSE75067,Normal-like
